case_id,operator_id,operator,hardware,method,status,reason,latency_us,mode
infer:RopeInterLeave|r200|roofline,infer:RopeInterLeave,RopeInterLeave,r200,roofline,unsupported,当前输入形式暂未适配评估,,
infer:RopeInterLeave|r200|tilesim,infer:RopeInterLeave,RopeInterLeave,r200,tilesim,unsupported,TileSim 未提供与当前算子边界等价且已验证的模型,,
infer:RopeInterLeave|r200|method3,infer:RopeInterLeave,RopeInterLeave,r200,method3,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|r200|method4,infer:RopeInterLeave,RopeInterLeave,r200,method4,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|modeling:Adevice03_POD|profile,infer:RopeInterLeave,RopeInterLeave,modeling:Adevice03_POD,profile,not_connected,尚未接入实测参考,,
infer:RopeInterLeave|modeling:Adevice03_POD|roofline,infer:RopeInterLeave,RopeInterLeave,modeling:Adevice03_POD,roofline,unsupported,当前输入形式暂未适配评估,,
infer:RopeInterLeave|modeling:Adevice03_POD|tilesim,infer:RopeInterLeave,RopeInterLeave,modeling:Adevice03_POD,tilesim,unsupported,TileSim 未提供与当前算子边界等价且已验证的模型,,
infer:RopeInterLeave|modeling:Adevice03_POD|method3,infer:RopeInterLeave,RopeInterLeave,modeling:Adevice03_POD,method3,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|modeling:Adevice03_POD|method4,infer:RopeInterLeave,RopeInterLeave,modeling:Adevice03_POD,method4,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|modeling:Adevice03_Server|profile,infer:RopeInterLeave,RopeInterLeave,modeling:Adevice03_Server,profile,not_connected,尚未接入实测参考,,
infer:RopeInterLeave|modeling:Adevice03_Server|roofline,infer:RopeInterLeave,RopeInterLeave,modeling:Adevice03_Server,roofline,unsupported,当前输入形式暂未适配评估,,
infer:RopeInterLeave|modeling:Adevice03_Server|tilesim,infer:RopeInterLeave,RopeInterLeave,modeling:Adevice03_Server,tilesim,unsupported,TileSim 未提供与当前算子边界等价且已验证的模型,,
infer:RopeInterLeave|modeling:Adevice03_Server|method3,infer:RopeInterLeave,RopeInterLeave,modeling:Adevice03_Server,method3,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|modeling:Adevice03_Server|method4,infer:RopeInterLeave,RopeInterLeave,modeling:Adevice03_Server,method4,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|modeling:B200_POD|profile,infer:RopeInterLeave,RopeInterLeave,modeling:B200_POD,profile,not_connected,尚未接入实测参考,,
infer:RopeInterLeave|modeling:B200_POD|roofline,infer:RopeInterLeave,RopeInterLeave,modeling:B200_POD,roofline,unsupported,当前输入形式暂未适配评估,,
infer:RopeInterLeave|modeling:B200_POD|tilesim,infer:RopeInterLeave,RopeInterLeave,modeling:B200_POD,tilesim,unsupported,TileSim 未提供与当前算子边界等价且已验证的模型,,
infer:RopeInterLeave|modeling:B200_POD|method3,infer:RopeInterLeave,RopeInterLeave,modeling:B200_POD,method3,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|modeling:B200_POD|method4,infer:RopeInterLeave,RopeInterLeave,modeling:B200_POD,method4,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|modeling:B200_Server|profile,infer:RopeInterLeave,RopeInterLeave,modeling:B200_Server,profile,not_connected,尚未接入实测参考,,
infer:RopeInterLeave|modeling:B200_Server|roofline,infer:RopeInterLeave,RopeInterLeave,modeling:B200_Server,roofline,unsupported,当前输入形式暂未适配评估,,
infer:RopeInterLeave|modeling:B200_Server|tilesim,infer:RopeInterLeave,RopeInterLeave,modeling:B200_Server,tilesim,unsupported,TileSim 未提供与当前算子边界等价且已验证的模型,,
infer:RopeInterLeave|modeling:B200_Server|method3,infer:RopeInterLeave,RopeInterLeave,modeling:B200_Server,method3,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|modeling:B200_Server|method4,infer:RopeInterLeave,RopeInterLeave,modeling:B200_Server,method4,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|modeling:B300_POD|profile,infer:RopeInterLeave,RopeInterLeave,modeling:B300_POD,profile,not_connected,尚未接入实测参考,,
infer:RopeInterLeave|modeling:B300_POD|roofline,infer:RopeInterLeave,RopeInterLeave,modeling:B300_POD,roofline,unsupported,当前输入形式暂未适配评估,,
infer:RopeInterLeave|modeling:B300_POD|tilesim,infer:RopeInterLeave,RopeInterLeave,modeling:B300_POD,tilesim,unsupported,TileSim 未提供与当前算子边界等价且已验证的模型,,
infer:RopeInterLeave|modeling:B300_POD|method3,infer:RopeInterLeave,RopeInterLeave,modeling:B300_POD,method3,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|modeling:B300_POD|method4,infer:RopeInterLeave,RopeInterLeave,modeling:B300_POD,method4,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|modeling:B300_Server|profile,infer:RopeInterLeave,RopeInterLeave,modeling:B300_Server,profile,not_connected,尚未接入实测参考,,
infer:RopeInterLeave|modeling:B300_Server|roofline,infer:RopeInterLeave,RopeInterLeave,modeling:B300_Server,roofline,unsupported,当前输入形式暂未适配评估,,
infer:RopeInterLeave|modeling:B300_Server|tilesim,infer:RopeInterLeave,RopeInterLeave,modeling:B300_Server,tilesim,unsupported,TileSim 未提供与当前算子边界等价且已验证的模型,,
infer:RopeInterLeave|modeling:B300_Server|method3,infer:RopeInterLeave,RopeInterLeave,modeling:B300_Server,method3,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|modeling:B300_Server|method4,infer:RopeInterLeave,RopeInterLeave,modeling:B300_Server,method4,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|modeling:H100_POD|profile,infer:RopeInterLeave,RopeInterLeave,modeling:H100_POD,profile,not_connected,尚未接入实测参考,,
infer:RopeInterLeave|modeling:H100_POD|roofline,infer:RopeInterLeave,RopeInterLeave,modeling:H100_POD,roofline,unsupported,当前输入形式暂未适配评估,,
infer:RopeInterLeave|modeling:H100_POD|tilesim,infer:RopeInterLeave,RopeInterLeave,modeling:H100_POD,tilesim,unsupported,TileSim 未提供与当前算子边界等价且已验证的模型,,
infer:RopeInterLeave|modeling:H100_POD|method3,infer:RopeInterLeave,RopeInterLeave,modeling:H100_POD,method3,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|modeling:H100_POD|method4,infer:RopeInterLeave,RopeInterLeave,modeling:H100_POD,method4,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|modeling:H100_Server|profile,infer:RopeInterLeave,RopeInterLeave,modeling:H100_Server,profile,not_connected,尚未接入实测参考,,
infer:RopeInterLeave|modeling:H100_Server|roofline,infer:RopeInterLeave,RopeInterLeave,modeling:H100_Server,roofline,unsupported,当前输入形式暂未适配评估,,
infer:RopeInterLeave|modeling:H100_Server|tilesim,infer:RopeInterLeave,RopeInterLeave,modeling:H100_Server,tilesim,unsupported,TileSim 未提供与当前算子边界等价且已验证的模型,,
infer:RopeInterLeave|modeling:H100_Server|method3,infer:RopeInterLeave,RopeInterLeave,modeling:H100_Server,method3,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|modeling:H100_Server|method4,infer:RopeInterLeave,RopeInterLeave,modeling:H100_Server,method4,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|modeling:H200_POD|profile,infer:RopeInterLeave,RopeInterLeave,modeling:H200_POD,profile,not_connected,尚未接入实测参考,,
infer:RopeInterLeave|modeling:H200_POD|roofline,infer:RopeInterLeave,RopeInterLeave,modeling:H200_POD,roofline,unsupported,当前输入形式暂未适配评估,,
infer:RopeInterLeave|modeling:H200_POD|tilesim,infer:RopeInterLeave,RopeInterLeave,modeling:H200_POD,tilesim,unsupported,TileSim 未提供与当前算子边界等价且已验证的模型,,
infer:RopeInterLeave|modeling:H200_POD|method3,infer:RopeInterLeave,RopeInterLeave,modeling:H200_POD,method3,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|modeling:H200_POD|method4,infer:RopeInterLeave,RopeInterLeave,modeling:H200_POD,method4,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|modeling:H200_Server|profile,infer:RopeInterLeave,RopeInterLeave,modeling:H200_Server,profile,not_connected,尚未接入实测参考,,
infer:RopeInterLeave|modeling:H200_Server|roofline,infer:RopeInterLeave,RopeInterLeave,modeling:H200_Server,roofline,unsupported,当前输入形式暂未适配评估,,
infer:RopeInterLeave|modeling:H200_Server|tilesim,infer:RopeInterLeave,RopeInterLeave,modeling:H200_Server,tilesim,unsupported,TileSim 未提供与当前算子边界等价且已验证的模型,,
infer:RopeInterLeave|modeling:H200_Server|method3,infer:RopeInterLeave,RopeInterLeave,modeling:H200_Server,method3,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|modeling:H200_Server|method4,infer:RopeInterLeave,RopeInterLeave,modeling:H200_Server,method4,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|modeling:R200_Server|profile,infer:RopeInterLeave,RopeInterLeave,modeling:R200_Server,profile,not_connected,尚未接入实测参考,,
infer:RopeInterLeave|modeling:R200_Server|roofline,infer:RopeInterLeave,RopeInterLeave,modeling:R200_Server,roofline,unsupported,当前输入形式暂未适配评估,,
infer:RopeInterLeave|modeling:R200_Server|tilesim,infer:RopeInterLeave,RopeInterLeave,modeling:R200_Server,tilesim,unsupported,TileSim 未提供与当前算子边界等价且已验证的模型,,
infer:RopeInterLeave|modeling:R200_Server|method3,infer:RopeInterLeave,RopeInterLeave,modeling:R200_Server,method3,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|modeling:R200_Server|method4,infer:RopeInterLeave,RopeInterLeave,modeling:R200_Server,method4,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|tilesim:910B1|profile,infer:RopeInterLeave,RopeInterLeave,tilesim:910B1,profile,not_connected,尚未接入实测参考,,
infer:RopeInterLeave|tilesim:910B1|roofline,infer:RopeInterLeave,RopeInterLeave,tilesim:910B1,roofline,unsupported,缺少此型号的 Roofline 规格（矩阵/向量峰值、整卡 HBM 带宽）,,
infer:RopeInterLeave|tilesim:910B1|tilesim,infer:RopeInterLeave,RopeInterLeave,tilesim:910B1,tilesim,unsupported,TileSim 未提供与当前算子边界等价且已验证的模型,,
infer:RopeInterLeave|tilesim:910B1|method3,infer:RopeInterLeave,RopeInterLeave,tilesim:910B1,method3,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|tilesim:910B1|method4,infer:RopeInterLeave,RopeInterLeave,tilesim:910B1,method4,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|tilesim:910B4|profile,infer:RopeInterLeave,RopeInterLeave,tilesim:910B4,profile,not_connected,尚未接入实测参考,,
infer:RopeInterLeave|tilesim:910B4|roofline,infer:RopeInterLeave,RopeInterLeave,tilesim:910B4,roofline,unsupported,缺少此型号的 Roofline 规格（矩阵/向量峰值、整卡 HBM 带宽）,,
infer:RopeInterLeave|tilesim:910B4|tilesim,infer:RopeInterLeave,RopeInterLeave,tilesim:910B4,tilesim,unsupported,TileSim 未提供与当前算子边界等价且已验证的模型,,
infer:RopeInterLeave|tilesim:910B4|method3,infer:RopeInterLeave,RopeInterLeave,tilesim:910B4,method3,not_connected,尚未配置评估组件,,
infer:RopeInterLeave|tilesim:910B4|method4,infer:RopeInterLeave,RopeInterLeave,tilesim:910B4,method4,not_connected,尚未配置评估组件,,
infer:QSAIndexer|ascend|profile,infer:QSAIndexer,QSAIndexer,ascend,profile,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|ascend|roofline,infer:QSAIndexer,QSAIndexer,ascend,roofline,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|ascend|tilesim,infer:QSAIndexer,QSAIndexer,ascend,tilesim,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|ascend|method3,infer:QSAIndexer,QSAIndexer,ascend,method3,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|ascend|method4,infer:QSAIndexer,QSAIndexer,ascend,method4,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|h100|profile,infer:QSAIndexer,QSAIndexer,h100,profile,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|h100|roofline,infer:QSAIndexer,QSAIndexer,h100,roofline,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|h100|tilesim,infer:QSAIndexer,QSAIndexer,h100,tilesim,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|h100|method3,infer:QSAIndexer,QSAIndexer,h100,method3,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|h100|method4,infer:QSAIndexer,QSAIndexer,h100,method4,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|h200|profile,infer:QSAIndexer,QSAIndexer,h200,profile,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|h200|roofline,infer:QSAIndexer,QSAIndexer,h200,roofline,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|h200|tilesim,infer:QSAIndexer,QSAIndexer,h200,tilesim,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|h200|method3,infer:QSAIndexer,QSAIndexer,h200,method3,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|h200|method4,infer:QSAIndexer,QSAIndexer,h200,method4,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|b200|profile,infer:QSAIndexer,QSAIndexer,b200,profile,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|b200|roofline,infer:QSAIndexer,QSAIndexer,b200,roofline,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|b200|tilesim,infer:QSAIndexer,QSAIndexer,b200,tilesim,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|b200|method3,infer:QSAIndexer,QSAIndexer,b200,method3,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|b200|method4,infer:QSAIndexer,QSAIndexer,b200,method4,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|b300|profile,infer:QSAIndexer,QSAIndexer,b300,profile,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|b300|roofline,infer:QSAIndexer,QSAIndexer,b300,roofline,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|b300|tilesim,infer:QSAIndexer,QSAIndexer,b300,tilesim,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|b300|method3,infer:QSAIndexer,QSAIndexer,b300,method3,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|b300|method4,infer:QSAIndexer,QSAIndexer,b300,method4,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|r200|profile,infer:QSAIndexer,QSAIndexer,r200,profile,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|r200|roofline,infer:QSAIndexer,QSAIndexer,r200,roofline,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
infer:QSAIndexer|r200|tilesim,infer:QSAIndexer,QSAIndexer,r200,tilesim,blocked_input,形状需要1至8个正整数维度，每维不超过1048576，总元素不超过2^40。,,
